tweet_ID Text Location Time_Stamp
1056658026243985408|Wow! IBM strikes deal to buy Red Hat for $34 billion https://t.co/7KhdQ8aaWr #BlockChain #bitcoin #Business https://t.co/voR90akqHi|Washington, DC|Sun Oct 28 21:24:39 +0000 2018
1056644826307985409|RT @xlm_usd: SEC Approved Hyperion Exchange Agrees to Stellars Crypto Assets Trading Support. North Americas first security token exchang||Sun Oct 28 20:32:12 +0000 2018
1056643381642833920|RT @xlm_usd: SEC Approved Hyperion Exchange Agrees to Stellars Crypto Assets Trading Support. North Americas first security token exchang|Montréal, Québec|Sun Oct 28 20:26:28 +0000 2018
1056640546402418689|Has the stock market turmoil had an impact on your finances? Find out what is going on in our latest article. https://t.co/SvSzXMRVXN|United Kingdom|Sun Oct 28 20:15:12 +0000 2018
1056640536524791811|RT @Filip67229896: TRADE IN THE MOMENT INVEST IN THE FUTURE: https://t.co/Qnw2EvM1IV#crypto #cryptocurrency #bitcoin #btc #nem #xem #lite|Jersey City, NJ|Sun Oct 28 20:15:09 +0000 2018
1056639728576094212|#EURJPY#forex #trading #technical #currency #trader #money #analysis #freedom #stock #fx #business #clean #charts https://t.co/qBPT5zToZg|Nairobi, Kenya|Sun Oct 28 20:11:57 +0000 2018
1056638766805368832|RT @Filip67229896: TRADE IN THE MOMENT INVEST IN THE FUTURE: https://t.co/Qnw2EvM1IV#crypto #cryptocurrency #bitcoin #btc #nem #xem #lite||Sun Oct 28 20:08:08 +0000 2018
1056637983275843585|Consistency is key when investing!  https://t.co/X5jFYd3hf0....#investing #invest #finance #stock https://t.co/8ni6VnEBjr|Salt Lake City, Utah|Sun Oct 28 20:05:01 +0000 2018
1056636669695164416|#stockmarket #economics #China #tradewar #business #moneymanagement #finance #investmentsThe Stone Barrier~~~ Stoc https://t.co/yYL1ZCxJM5|Long Beach, California|Sun Oct 28 19:59:48 +0000 2018
1056635897993584640|RT @xlm_usd: SEC Approved Hyperion Exchange Agrees to Stellars Crypto Assets Trading Support. North Americas first security token exchang|Las Vegas, NV|Sun Oct 28 19:56:44 +0000 2018
1056635854842671104|RT @xlm_usd: SEC Approved Hyperion Exchange Agrees to Stellars Crypto Assets Trading Support. North Americas first security token exchang||Sun Oct 28 19:56:33 +0000 2018
1056634949435121664|TRADE IN THE MOMENT INVEST IN THE FUTURE: https://t.co/ag21VG3FAv#crypto #cryptocurrency #bitcoin #btc #nem #xem https://t.co/P3hAo1Fwcg|TRADE IN THE MOMENT INVEST IN THE FUTURE|Sun Oct 28 19:52:57 +0000 2018
1056634560371396608|TRADE IN THE MOMENT INVEST IN THE FUTURE: https://t.co/Qnw2EvM1IV#crypto #cryptocurrency #bitcoin #btc #nem #xem https://t.co/VloY9t6BTH|TRADE IN THE MOMENT INVEST IN THE FUTURE: https://bit.ly/2zX891A|Sun Oct 28 19:51:25 +0000 2018
1056633896434130946|RT @THESTOCKNUTRI: What's about tomorrow market opening???Comments your answer...#stock #finance #motivation #success #Training #money||Sun Oct 28 19:48:46 +0000 2018
1056631674354589697|RT @xlm_usd: SEC Approved Hyperion Exchange Agrees to Stellars Crypto Assets Trading Support. North Americas first security token exchang|Earth|Sun Oct 28 19:39:57 +0000 2018
1056630457507422208|RT @Mercer_US: Cars, paid cell phone plans, and stock options sound like great employee perks, but are they really? @Mercer provides a guid|Charlotte, NC|Sun Oct 28 19:35:06 +0000 2018
1056630328192888832|RT @xlm_usd: SEC Approved Hyperion Exchange Agrees to Stellars Crypto Assets Trading Support. North Americas first security token exchang|Vero Beach, FL|Sun Oct 28 19:34:36 +0000 2018
1056630306801881089|RT @xlm_usd: Hyperion Co-Founder Dr Isaac Zhang: Hyperion intends to build a decentralized map economy that supports 10 billion people.  #||Sun Oct 28 19:34:31 +0000 2018
1056629218883366912|RT @xlm_usd: SEC Approved Hyperion Exchange Agrees to Stellars Crypto Assets Trading Support. North Americas first security token exchang|Nederland|Sun Oct 28 19:30:11 +0000 2018
1056627263448457217|Ammbr Reveals Technology For Long-Range Wireless Connectivity Up To 5 Miles https://t.co/3Bllmf1LCi #BlockChain https://t.co/nkueiUsbDP|Washington, DC|Sun Oct 28 19:22:25 +0000 2018
1056626467621212160|Coinbase Could Compete With the New York Stock Exchange and Nasdaq Danny Masters says via @EtherWorldNews https://t.co/v0C2IRWeFN|United Kingdom|Sun Oct 28 19:19:15 +0000 2018
1056625828929257472|#stockmarket #economics #China #tradewar #business #moneymanagement #finance #investmentsThe Stone Barrier::: Stoc https://t.co/c8OisoLhYE|Long Beach, California|Sun Oct 28 19:16:43 +0000 2018
1056625398992265216|RT @TradeFo97999698: TRADE IN THE MOMENT INVEST IN THE FUTURE: https://t.co/QCsyqca1a1#crypto #cryptocurrency #bitcoin #btc #nem #xem #li|Jersey City, NJ|Sun Oct 28 19:15:00 +0000 2018
1056624056965967873|RT @TradeFo97999698: TRADE IN THE MOMENT INVEST IN THE FUTURE: https://t.co/QCsyqca1a1#crypto #cryptocurrency #bitcoin #btc #nem #xem #li||Sun Oct 28 19:09:40 +0000 2018
1056623908105977856|RT @xlm_usd: North America's first advanced exchange for security tokens &amp; merging with Atari X2 Games, what's next Global Blockchain Techn|Canada PQ|Sun Oct 28 19:09:05 +0000 2018
1056623068901183489|RT @xlm_usd: SEC Approved Hyperion Exchange Agrees to Stellars Crypto Assets Trading Support. North Americas first security token exchang|The Netherlands|Sun Oct 28 19:05:45 +0000 2018
1056622960495288321|Ammbr Partners with Global Blockchain for Network Development and Public Crowdsale on Singularity Exchange based on https://t.co/6Hk0SVN9I7|Washington, DC|Sun Oct 28 19:05:19 +0000 2018
1056621613964242946|RT @xlm_usd: North America's first advanced exchange for security tokens &amp; merging with Atari X2 Games, what's next Global Blockchain Techn|Wirral|Sun Oct 28 18:59:58 +0000 2018
1056621500516700162|North America's first advanced exchange for security tokens &amp; merging with Atari X2 Games, what's next Global Block https://t.co/Kygd3jsb1K|Washington, DC|Sun Oct 28 18:59:31 +0000 2018
1056621279061663745|NEW POST:Dividend Stock Analysis Checklisthttps://t.co/yysr8Od8VX#Study #dividends #dividend #analysis https://t.co/ira7NApcF6|Spring, TX|Sun Oct 28 18:58:38 +0000 2018
1056620470139871232|RT @xlm_usd: SEC Approved Hyperion Exchange Agrees to Stellars Crypto Assets Trading Support. North Americas first security token exchang|Roma|Sun Oct 28 18:55:25 +0000 2018
1056618595067715584|RT @xlm_usd: SEC Approved Hyperion Exchange Agrees to Stellars Crypto Assets Trading Support. North Americas first security token exchang||Sun Oct 28 18:47:58 +0000 2018
1056618060952559616|RT @xlm_usd: SEC Approved Hyperion Exchange Agrees to Stellars Crypto Assets Trading Support. North Americas first security token exchang||Sun Oct 28 18:45:51 +0000 2018
1056614840771301376|RT @xlm_usd: SEC Approved Hyperion Exchange Agrees to Stellars Crypto Assets Trading Support. North Americas first security token exchang||Sun Oct 28 18:33:03 +0000 2018
1056614310426873857|Twitter Stock buzz: $BTC $ETH $SPY $XRP $CASA (02:30 pm) #stocks #finance #stockmarket #StockPicks|New York, NY|Sun Oct 28 18:30:57 +0000 2018
1056614307063050240|Web Stock buzz: (02:30 pm) #stocks #finance #stockmarket #StockPicks|New York, NY|Sun Oct 28 18:30:56 +0000 2018
1056614105912692737|Top Stock searches on message boards and Twitter: $USO $SPY $CNCG $CBI $BTC (02:30 pm) #stocks #finance #stockmarket #StockPicks|New York, NY|Sun Oct 28 18:30:08 +0000 2018
1056613391643533312|RT @xlm_usd: SEC Approved Hyperion Exchange Agrees to Stellars Crypto Assets Trading Support. North Americas first security token exchang||Sun Oct 28 18:27:18 +0000 2018
1056612487305551872|SEC Approved Hyperion Exchange Agrees to Stellars Crypto Assets Trading Support. North Americas first security to https://t.co/ljDkETxclf|Washington, DC|Sun Oct 28 18:23:42 +0000 2018
1056611841907023872|#investing#investor #investinyourself#stock#stocks#share#shares#financialfreedom#finance #financialadvisor https://t.co/qsXKj2jOo2|Mangalore,India|Sun Oct 28 18:21:08 +0000 2018
1056611589279940609|#investing#investor #investinyourself#stock#stocks#share#shares#financialfreedom#finance https://t.co/kOp8F03hwp|Mangalore,India|Sun Oct 28 18:20:08 +0000 2018
1056608184293560322|Hyperion will generate over 1 million DApps, become world's largest public chain, most valuable blockchain project https://t.co/f3FO37P9wI|Washington, DC|Sun Oct 28 18:06:36 +0000 2018
1056606519335313411|Hyperion to Support all Stellar-Based Assets.Hyperion to build decentralized map economy supporting 10 billion peo https://t.co/J8qJ6ur9Ci|Washington, DC|Sun Oct 28 17:59:59 +0000 2018
1056605538593787905|Podcast: Strategies For Becoming A Better Trader#stocks #wallstreet #itunes #finance #podcast https://t.co/rIe0s13KTK|United States|Sun Oct 28 17:56:05 +0000 2018
1056605316207517696|Hyperion Co-Founder Dr Isaac Zhang: Hyperion intends to build a decentralized map economy that supports 10 billion https://t.co/BHmUEHr9Zz|Washington, DC|Sun Oct 28 17:55:12 +0000 2018
1056604387672551429|$GILD #Gilead Sciences Stock Is Back to Base  Go Long https://t.co/FAkghXBmax $SLV $GLD $QQQ $DJIA $DIA $BTC $ETH https://t.co/d2RK82qcLD|USA|Sun Oct 28 17:51:31 +0000 2018
1056601364380467200|Methodical Elliott Wave Analysis $MIB $UKX $DAX #stock #cfd #finance #investing  https://t.co/AVBoJhp0YZ https://t.co/ZvPP90TOxf|Australia|Sun Oct 28 17:39:30 +0000 2018
1056597646146785282|Inbot InToken moves from Ethereum to Stellarhttps://t.co/fkUGuxz2QF#BlockChain #bitcoin #Business https://t.co/NCdmuBYrNe|Washington, DC|Sun Oct 28 17:24:44 +0000 2018
1056595199361798144|RT @Filip67229896: TRADE IN THE MOMENT INVEST IN THE FUTURE: https://t.co/Qnw2EvM1IV#crypto #cryptocurrency #bitcoin #btc #nem #xem #lite|Jersey City, NJ|Sun Oct 28 17:15:00 +0000 2018
1056593949958246400|Tired of not knowing how the stock market works? Here's a simple explanation of what stock is, and how the stock ma https://t.co/LmQ6HRxZqi|Salt Lake City, UT|Sun Oct 28 17:10:02 +0000 2018
1056593137232236548|#EURJPY#forex #trading #technical #currency #trader #money #analysis #freedom #stock #fx #business #clean #charts https://t.co/uLhnnt1hDA|Nairobi, Kenya|Sun Oct 28 17:06:49 +0000 2018
1056593024808075266|Is It Time to Invest in #Business Intelligence Software Stocks? The stock market has shelled a significant market v https://t.co/yNBjBwXDaU|USA/Canada/UK|Sun Oct 28 17:06:22 +0000 2018
1056591996591071233|What's about tomorrow market opening???Comments your answer...#stock #finance #motivation #success #Training #money|Mumbai, India|Sun Oct 28 17:02:17 +0000 2018
1056589220284956678|Want to know how the stock market works? Here's an explanation of what a share of stock is, and easy ways to start https://t.co/L6ShSVU9EP|Salt Lake City, UT|Sun Oct 28 16:51:15 +0000 2018
1056589165868077056|How Interest Rates Effect The Stock Market | #Daytrading #StockMarket #InterestRates #Stocks #Bonds #Finance | https://t.co/SAYkByeDzF|New York, NY|Sun Oct 28 16:51:02 +0000 2018
1056585919350890497|RT @Filip67229896: TRADE IN THE MOMENT INVEST IN THE FUTURE: https://t.co/Qnw2EvM1IV#crypto #cryptocurrency #bitcoin #btc #nem #xem #lite||Sun Oct 28 16:38:08 +0000 2018
1056584242036178945|#finance #investing #economy #investments #trading #stocks #economics #stockmarket #equities #financeandeconomy https://t.co/QNa2tU49Oc||Sun Oct 28 16:31:28 +0000 2018
1056582565858025473|RT @Filip67229896: TRADE IN THE MOMENT INVEST IN THE FUTURE: https://t.co/Qnw2EvM1IV#crypto #cryptocurrency #bitcoin #btc #nem #xem #lite|Earth|Sun Oct 28 16:24:48 +0000 2018
1056580886303531010|TRADE IN THE MOMENT INVEST IN THE FUTURE: https://t.co/QCsyqca1a1#crypto #cryptocurrency #bitcoin #btc #nem #xem https://t.co/InNmplDEkp|TRADE IN THE MOMENT INVEST IN THE FUTURE: https://bit.ly/2zX891A|Sun Oct 28 16:18:08 +0000 2018
1056580557340114944|TRADE IN THE MOMENT INVEST IN THE FUTURE: https://t.co/Qnw2EvM1IV#crypto #cryptocurrency #bitcoin #btc #nem #xem https://t.co/NTwM3T1FL5|TRADE IN THE MOMENT INVEST IN THE FUTURE: https://bit.ly/2zX891A|Sun Oct 28 16:16:49 +0000 2018
1056573408555794434|TRADE IN THE MOMENT INVEST IN THE FUTURE: https://t.co/ag21VG3FAv#crypto #cryptocurrency #bitcoin #btc #nem #xem https://t.co/3vTc4a8mOA|TRADE IN THE MOMENT INVEST IN THE FUTURE|Sun Oct 28 15:48:25 +0000 2018
1056571183351676930|Rigorous Elliott Wave $UKX FTSE MIB DAX 30 #stock #cfd #finance #options https://t.co/AVBoJhp0YZ https://t.co/OIZCg3oZGV|Australia|Sun Oct 28 15:39:34 +0000 2018
1056563544391598081|Stock market crash ahead ? #stocks #Marketing #Finance #money #business #USA #bank #Europe #Trump|South Africa|Sun Oct 28 15:09:13 +0000 2018
1056561602122657792|Panic has yet to peak in this stock market meltdown  here's why Wall Street thinks the crash has only just begun! https://t.co/fEQwHCLNzE|Kadıköy, İstanbul|Sun Oct 28 15:01:30 +0000 2018
1056554353119715329|Twitter Stock buzz: $BTC $ETH $NEO $XRP $CASA (10:32 am) #stocks #finance #stockmarket #StockPicks|New York, NY|Sun Oct 28 14:32:42 +0000 2018
1056554351597182977|Web Stock buzz: (10:32 am) #stocks #finance #stockmarket #StockPicks|New York, NY|Sun Oct 28 14:32:41 +0000 2018
1056553699642916864|Top Stock searches on message boards and Twitter: $USO $CNCG $CBI $SPY $BTC (10:30 am) #stocks #finance #stockmarket #StockPicks|New York, NY|Sun Oct 28 14:30:06 +0000 2018
1056546335208415234|RT @MoneyhealthF: This Bakken Shale Oil Stock Belongs at the Top of Your Watch List [unable to retrieve full-text content] As the largest l|United States|Sun Oct 28 14:00:50 +0000 2018
1056543011801362432|RT @Charlesfrize: Stock Market - Greed And Fear Are Major Factors #Finance #FrizeMedia https://t.co/A7EJGZrqbV via @Charlesfrize|Manchester,England|Sun Oct 28 13:47:38 +0000 2018
1056538329657819137|How Interest Rates Effect The Stock Market | #Daytrading #StockMarket #InterestRates #Stocks #Bonds #Finance | https://t.co/ESXn3Qq7aA|New York|Sun Oct 28 13:29:01 +0000 2018
1056536322935058432|This Bakken Shale Oil Stock Belongs at the Top of Your Watch List [unable to retrieve full-text content] As the lar https://t.co/jYBS5jEIh0|USA/Canada/UK|Sun Oct 28 13:21:03 +0000 2018
1056533492073422848|RT @xlm_usd: Sweden to Bring Forward Launch of State-Backed Digital Currency e-Krona https://t.co/jowpaKDuuX  #BlockChain #bitcoin #Busine|Then, Now and Later|Sun Oct 28 13:09:48 +0000 2018
1056528733165637634|RT @xlm_usd: Sweden to Bring Forward Launch of State-Backed Digital Currency e-Krona https://t.co/jowpaKDuuX  #BlockChain #bitcoin #Busine|Sydney, New South Wales|Sun Oct 28 12:50:53 +0000 2018
1056526968861192192|A big #investor and teacher Richard Wycoff, specialist in technical #analysis who, among other things, discovered a https://t.co/mnUJb2kytc|Yorkshire|Sun Oct 28 12:43:53 +0000 2018
1056526874808143872|Specific Elliott Wave $MIB $UKX $AEX $DAX #stock #cfd #finance  #investing  https://t.co/AVBoJhp0YZ https://t.co/4hIoUwcSJP|Australia|Sun Oct 28 12:43:30 +0000 2018
1056517948985229313|How Interest Rates Effect The Stock Market | #Daytrading #StockMarket #InterestRates #Stocks #Bonds #Finance | https://t.co/MpMWkRr5LM|New York, USA|Sun Oct 28 12:08:02 +0000 2018
1056514139500277760|*BREAKING* Intel stock resumes rally as analysts turn in mixed reviews https://t.co/K57LQkd0hc #finance https://t.co/iPX67SD0EV|New York and London|Sun Oct 28 11:52:54 +0000 2018
1056510575969255426|#AUDCHF#forex #trading #technical #currency #trader #money #analysis #freedom #stock #fx #business #clean #charts https://t.co/uwr8cGxJqm|Nairobi, Kenya|Sun Oct 28 11:38:44 +0000 2018
1056510229700112384|TRADE IN THE MOMENT INVEST IN THE FUTURE: https://t.co/ag21VG3FAv#crypto #cryptocurrency #bitcoin #btc #nem #xem https://t.co/RkXOYgDPCS|TRADE IN THE MOMENT INVEST IN THE FUTURE|Sun Oct 28 11:37:22 +0000 2018
1056502067030843392|RT @WillyWonkaXRP: Fed needs to calm down on the quantitative tightening (QT). They are spooking the stock market... Good thing I have a|Wonka Factory|Sun Oct 28 11:04:56 +0000 2018
1056501713149005824|Precise Elliott Wave $FTSE $DAX $AEX $UKX $MIB #stock #cfd #finance  https://t.co/AVBoJhp0YZ https://t.co/5LqgEbBx2o|Australia|Sun Oct 28 11:03:31 +0000 2018
1056499081621594113|Seems BPI stock trading got too complicated and eating my dividends with their comission. Cashing out time little by little. #finance|Philippines|Sun Oct 28 10:53:04 +0000 2018
1056467935139639303|#usdjpy#forex #trading #technical #currency #trader #money #analysis #freedom #stock #fx #business #clean #charts https://t.co/sTh2DOXhrD|Nairobi, Kenya|Sun Oct 28 08:49:18 +0000 2018
1056452468517810176|FD returns can also be negative...#DreamWealth #investment #wealthmanagement #finance #insurance #mediclaim https://t.co/uEiGnRC55q||Sun Oct 28 07:47:51 +0000 2018
1056440892918296576|Here are 5 scary reasons why the stock market is so spookyhttps://t.co/ydoSFOCkWH https://t.co/nhkZyGcWeS  #Money https://t.co/mdRbNNUoi8|United States|Sun Oct 28 07:01:51 +0000 2018
1056696561793560577|#stockmarket #economics #China #tradewar #business #moneymanagement #finance #investmentsThe Stone Barrier~~~ Stoc https://t.co/Ec7bBVGbzi|Long Beach, California|Sun Oct 28 23:57:47 +0000 2018
1056686182422200321|RT @WillyWonkaXRP: Fed needs to calm down on the quantitative tightening (QT). They are spooking the stock market... Good thing I have a|🇺🇸|Sun Oct 28 23:16:32 +0000 2018
1056684623256788993|RT @xlm_usd: Open Bank Project collaborates with Red Hat to Deliver Next Generation Open Banking Solutions https://t.co/5OBYORSZ2a #BlockCh|Deutschland|Sun Oct 28 23:10:21 +0000 2018
1056681589617422337|RT @CeaWealth: Here is another point of view of market volatility and the opportunities it creates#Finance #Markets #StockMarket #News ht||Sun Oct 28 22:58:17 +0000 2018
1056676006550011904|RT @xlm_usd: SEC Approved Hyperion Exchange Agrees to Stellars Crypto Assets Trading Support. North Americas first security token exchang|World|Sun Oct 28 22:36:06 +0000 2018
1056675156049960960|Open Bank Project collaborates with Red Hat to Deliver Next Generation Open Banking Solutions https://t.co/EF5zKLoNNm|Washington, DC|Sun Oct 28 22:32:43 +0000 2018
1056672231642804226|RT @xlm_usd: IBM TO ACQUIRE RED HAT, COMPLETELY CHANGING THE CLOUD LANDSCAPE AND BECOMING WORLDS #1 HYBRID CLOUD PROVIDER#BlockChain #bi|North Carolina|Sun Oct 28 22:21:06 +0000 2018
1056671423824039940|RT @xlm_usd: Wow! IBM strikes deal to buy Red Hat for $34 billion https://t.co/7KhdQ8aaWr #BlockChain #bitcoin #Business #InvestmentBanking|World|Sun Oct 28 22:17:54 +0000 2018
1056670353894780928|RT @xlm_usd: IBM TO ACQUIRE RED HAT, COMPLETELY CHANGING THE CLOUD LANDSCAPE AND BECOMING WORLDS #1 HYBRID CLOUD PROVIDER#BlockChain #bi|Seattle, WA|Sun Oct 28 22:13:39 +0000 2018
1056669625121996801|IBM TO ACQUIRE RED HAT, COMPLETELY CHANGING THE CLOUD LANDSCAPE AND BECOMING WORLDS #1 HYBRID CLOUD PROVIDER https://t.co/y4ZEB4d315|Washington, DC|Sun Oct 28 22:10:45 +0000 2018
1056661369364332553|RT @xlm_usd: Wow! IBM strikes deal to buy Red Hat for $34 billion https://t.co/7KhdQ8aaWr #BlockChain #bitcoin #Business #InvestmentBanking||Sun Oct 28 21:37:56 +0000 2018
1056660533594783750|RT @xlm_usd: Ammbr Reveals Technology For Long-Range Wireless Connectivity Up To 5 Miles https://t.co/3Bllmf1LCi #BlockChain #bitcoin #Busi||Sun Oct 28 21:34:37 +0000 2018
1056660348814704640|RT @xlm_usd: Ammbr Partners with Global Blockchain for Network Development and Public Crowdsale on Singularity Exchange based on Laser &amp; St||Sun Oct 28 21:33:53 +0000 2018
1056659845527552000|RT @xlm_usd: Wow! IBM strikes deal to buy Red Hat for $34 billion https://t.co/7KhdQ8aaWr #BlockChain #bitcoin #Business #InvestmentBanking||Sun Oct 28 21:31:53 +0000 2018
1056659379448111104|RT @xlm_usd: North America's first advanced exchange for security tokens &amp; merging with Atari X2 Games, what's next Global Blockchain Techn||Sun Oct 28 21:30:02 +0000 2018
1056658026243985408|Wow! IBM strikes deal to buy Red Hat for $34 billion https://t.co/7KhdQ8aaWr #BlockChain #bitcoin #Business https://t.co/voR90akqHi|Washington, DC|Sun Oct 28 21:24:39 +0000 2018
1056644826307985409|RT @xlm_usd: SEC Approved Hyperion Exchange Agrees to Stellars Crypto Assets Trading Support. North Americas first security token exchang||Sun Oct 28 20:32:12 +0000 2018
1056643381642833920|RT @xlm_usd: SEC Approved Hyperion Exchange Agrees to Stellars Crypto Assets Trading Support. North Americas first security token exchang|Montréal, Québec|Sun Oct 28 20:26:28 +0000 2018
1056640546402418689|Has the stock market turmoil had an impact on your finances? Find out what is going on in our latest article. https://t.co/SvSzXMRVXN|United Kingdom|Sun Oct 28 20:15:12 +0000 2018
1056640536524791811|RT @Filip67229896: TRADE IN THE MOMENT INVEST IN THE FUTURE: https://t.co/Qnw2EvM1IV#crypto #cryptocurrency #bitcoin #btc #nem #xem #lite|Jersey City, NJ|Sun Oct 28 20:15:09 +0000 2018
1056639728576094212|#EURJPY#forex #trading #technical #currency #trader #money #analysis #freedom #stock #fx #business #clean #charts https://t.co/qBPT5zToZg|Nairobi, Kenya|Sun Oct 28 20:11:57 +0000 2018
1056638766805368832|RT @Filip67229896: TRADE IN THE MOMENT INVEST IN THE FUTURE: https://t.co/Qnw2EvM1IV#crypto #cryptocurrency #bitcoin #btc #nem #xem #lite||Sun Oct 28 20:08:08 +0000 2018
1056637983275843585|Consistency is key when investing!  https://t.co/X5jFYd3hf0....#investing #invest #finance #stock https://t.co/8ni6VnEBjr|Salt Lake City, Utah|Sun Oct 28 20:05:01 +0000 2018
1056636669695164416|#stockmarket #economics #China #tradewar #business #moneymanagement #finance #investmentsThe Stone Barrier~~~ Stoc https://t.co/yYL1ZCxJM5|Long Beach, California|Sun Oct 28 19:59:48 +0000 2018
1056635897993584640|RT @xlm_usd: SEC Approved Hyperion Exchange Agrees to Stellars Crypto Assets Trading Support. North Americas first security token exchang|Las Vegas, NV|Sun Oct 28 19:56:44 +0000 2018
1056635854842671104|RT @xlm_usd: SEC Approved Hyperion Exchange Agrees to Stellars Crypto Assets Trading Support. North Americas first security token exchang||Sun Oct 28 19:56:33 +0000 2018
1056634949435121664|TRADE IN THE MOMENT INVEST IN THE FUTURE: https://t.co/ag21VG3FAv#crypto #cryptocurrency #bitcoin #btc #nem #xem https://t.co/P3hAo1Fwcg|TRADE IN THE MOMENT INVEST IN THE FUTURE|Sun Oct 28 19:52:57 +0000 2018
1056634560371396608|TRADE IN THE MOMENT INVEST IN THE FUTURE: https://t.co/Qnw2EvM1IV#crypto #cryptocurrency #bitcoin #btc #nem #xem https://t.co/VloY9t6BTH|TRADE IN THE MOMENT INVEST IN THE FUTURE: https://bit.ly/2zX891A|Sun Oct 28 19:51:25 +0000 2018
1056633896434130946|RT @THESTOCKNUTRI: What's about tomorrow market opening???Comments your answer...#stock #finance #motivation #success #Training #money||Sun Oct 28 19:48:46 +0000 2018
1056631674354589697|RT @xlm_usd: SEC Approved Hyperion Exchange Agrees to Stellars Crypto Assets Trading Support. North Americas first security token exchang|Earth|Sun Oct 28 19:39:57 +0000 2018
1056630457507422208|RT @Mercer_US: Cars, paid cell phone plans, and stock options sound like great employee perks, but are they really? @Mercer provides a guid|Charlotte, NC|Sun Oct 28 19:35:06 +0000 2018
1056630328192888832|RT @xlm_usd: SEC Approved Hyperion Exchange Agrees to Stellars Crypto Assets Trading Support. North Americas first security token exchang|Vero Beach, FL|Sun Oct 28 19:34:36 +0000 2018
1056630306801881089|RT @xlm_usd: Hyperion Co-Founder Dr Isaac Zhang: Hyperion intends to build a decentralized map economy that supports 10 billion people.  #||Sun Oct 28 19:34:31 +0000 2018
1056629218883366912|RT @xlm_usd: SEC Approved Hyperion Exchange Agrees to Stellars Crypto Assets Trading Support. North Americas first security token exchang|Nederland|Sun Oct 28 19:30:11 +0000 2018
1056627263448457217|Ammbr Reveals Technology For Long-Range Wireless Connectivity Up To 5 Miles https://t.co/3Bllmf1LCi #BlockChain https://t.co/nkueiUsbDP|Washington, DC|Sun Oct 28 19:22:25 +0000 2018
