tweet_id|datetime|city|state|country|gps|polygon|tweet
902545483821809665|2017-08-29 09:56:26|Spokane|Spokane, WA|United States|null|(47.5742,-117.565226),(47.760676,-117.565226),(47.760676,-117.303868),(47.5742,-117.303868),|this article outlines tangible ways we can help our fellow americans affected by hurricane harvey. #hurricaneharvey… https://t.co/orx26kdcmc
902545561957670912|2017-08-29 09:56:45|Houston|Houston, TX|United States|null|(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),|.@ecclesiahouston church has a website to match people that can host and people that need hosting. #hurricaneharvey  https://t.co/svvlmvv4mk
902545582970900482|2017-08-29 09:56:50|Vancouver|Vancouver ☔|Canada|null|(49.19854,-123.224215),(49.316738,-123.224215),(49.316738,-123.022947),(49.19854,-123.022947),|dig deep in your 🖤 & help the #harveyflood victims @joelosteen. practice what you preach https://t.co/rvd89kuwqn #joelosteen#lakewoodchurch
902545585873530880|2017-08-29 09:56:50|Valdosta|Valdosta Georgia|United States|30.8467,-83.2831|(30.762483,-83.374825),(30.949686,-83.374825),(30.949686,-83.230199),(30.762483,-83.230199),|shsg is planning to send 1,200 hurricane relief boxes to those affected by #harvey. we need to… https://t.co/f4keu9gzip
902545864970964992|2017-08-29 09:57:57|Baltimore|Baltimore, Maryland|United States|null|(39.197211,-76.711521),(39.372215,-76.711521),(39.372215,-76.529443),(39.197211,-76.529443),|red cross volunteers, nurses, and firefighters among marylanders going to texas to help with harvey relief. https://t.co/eiczygmxuc
902546012119728129|2017-08-29 09:58:32|Westwood|null|United States|null|(42.288789,-85.649338),(42.336593,-85.649338),(42.336593,-85.608758),(42.288789,-85.608758),|question of the day...is there a country in the world sending humanitarian aid to help the victims of harvey? and we give billions to them?
902546068478427136|2017-08-29 09:58:45|Meiners Oaks|Ventura, CA, USA|United States|null|(34.442438,-119.289891),(34.463653,-119.289891),(34.463653,-119.257186),(34.442438,-119.257186),|another sign of #humanevolution will be when we don't need a #devastating #storm to #lendahand. #houston #harvey
902546185923301376|2017-08-29 09:59:13|Ohio|Midwest|United States|null|(38.403186,-84.820309),(42.327133,-84.820309),(42.327133,-80.518626),(38.403186,-80.518626),|is your company helping out w/ #hurricaneharvey in some way? please let us know at tsnn & we'll spread the word!
902546311949537282|2017-08-29 09:59:43|Austin|Austin, TX|United States|null|(30.127892,-97.928935),(30.518799,-97.928935),(30.518799,-97.580513),(30.127892,-97.580513),|#goodnews: businesses step up to help people in need. #hurricaneharvey #kvueharvey @kvue https://t.co/bjmy6hdjwu
902546383974133761|2017-08-29 10:00:01|Houston|THE Lone Star State|United States|null|(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),|houstonians helping houstonians. thats how we band together! #harvey #houston #coffeelivesmatter
902546546494988288|2017-08-29 10:00:39|San Francisco|Lafayette, LA|United States|null|(37.708075,-122.514926),(37.833238,-122.514926),(37.833238,-122.357031),(37.708075,-122.357031),|hurricane harvey impacts crude oil and gasoline: what you need to know  https://t.co/ljgzvaxwbe @mark_lacour… https://t.co/owbhax1sts
902546662668857344|2017-08-29 10:01:07|Tulsa|Okie Homie|United States|null|(35.968624,-96.065628),(36.250159,-96.065628),(36.250159,-95.761656),(35.968624,-95.761656),|🚨🚨🚨emergency🚨🚨🚨  👇🏼please rt help 👇🏼  #houstonflooding #texas #texasstrong #hurricaineharvey #hurricaneharvey… https://t.co/yp2qq9m9u2
902546801072459780|2017-08-29 10:01:40|Florida|Florida, USA|United States|null|(24.396308,-87.634643),(31.001056,-87.634643),(31.001056,-79.974307),(24.396308,-79.974307),|sorry, grammatically incorrect earlier tweet, so had to delete.  #huricaneharvey recovery efforts are still needed!… https://t.co/sx9pzla2ah
902546857355878402|2017-08-29 10:01:53|Reading|Los Angeles, CA|United States|null|(42.500059,-71.136186),(42.566505,-71.136186),(42.566505,-71.071029),(42.500059,-71.071029),|everyone let's give a little or a lot to help #hurricaneharvey victims. @redcross, hope my little bit helps all that it can. keep all safe.
902546910782861312|2017-08-29 10:02:06|Nashville|Smashville, TN|United States|null|(35.994568,-87.022482),(36.405448,-87.022482),(36.405448,-86.560616),(35.994568,-86.560616),|praying for those affected by #harvey 🙏 we're planning ways to help contribute to the rescue efforts here in #smashville!
902546925693566976|2017-08-29 10:02:10|Houston|Houston, TX|United States|null|(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),|@tinteroproject is seeking your #hurricaneharvey haiku! #poetry heals and we need your words. tweet your #haiku and tag them!
902546982996201472|2017-08-29 10:02:23|Washington|Washington, DC|United States|null|(38.801826,-77.119401),(38.99538,-77.119401),(38.99538,-76.909396),(38.801826,-76.909396),|looking at updates from #hurricaneharvey literally breaks my heart. lord,  send help to your people.
902547037320876033|2017-08-29 10:02:36|Florida|Melbourne, FL|United States|null|(24.396308,-87.634643),(31.001056,-87.634643),(31.001056,-79.974307),(24.396308,-79.974307),|mexico says nope to trump's wall demand but offers harvey disaster relief 'as good neighbors do' https://t.co/ti5uqkfcwc
902547038419787777|2017-08-29 10:02:37|Austin|Austin, Texas|United States|null|(30.127892,-97.928935),(30.518799,-97.928935),(30.518799,-97.580513),(30.127892,-97.580513),|uh ⚾️ requesting help and contributions from baseball programs across the country #harvey #kvueharvey #houstonstrong https://t.co/ujdr5qljqz
902547102819123202|2017-08-29 10:02:52|Bellaire|Bellaire TX|United States|null|(29.689372,-95.484647),(29.725996,-95.484647),(29.725996,-95.447422),(29.689372,-95.447422),|levee breached on the brazos. you need to get out now #harvey
902547211766124545|2017-08-29 10:03:18|Myrtle Beach|Leechburg, PA|United States|null|(33.617059,-78.991697),(33.789722,-78.991697),(33.789722,-78.766035),(33.617059,-78.766035),|join the nfl and help those affected by hurricane harvey. text harvey to 90999 to donate $10 to american red cross hurricane harvey relief.
902547249590349824|2017-08-29 10:03:27|Washington|Washington, DC|United States|null|(38.801826,-77.119401),(38.99538,-77.119401),(38.99538,-76.909396),(38.801826,-76.909396),|picture: texas national guard soldiers arrive in houston, texas to aid citizens in heavily flooded areas from the storms of hurricane harvey
902547295891279873|2017-08-29 10:03:38|Norfolk|Hampton Roads, VA|United States|null|(36.820791,-76.334287),(36.969373,-76.334287),(36.969373,-76.177085),(36.820791,-76.177085),|seriously??? trump administration hasn't decided whether to accept harvey help from mexico https://t.co/tk9jtncjwn # via @huffpostpol
902547315000582145|2017-08-29 10:03:43|Manhattan|NYC|United States|null|(40.683935,-74.026675),(40.877483,-74.026675),(40.877483,-73.910408),(40.683935,-73.910408),|@ryanphillippe looking for legitimate places to donate$ to help victims of #hurricaneharvery, too many frauds out there, do you support any?
902547358948450305|2017-08-29 10:03:53|Vermont|null|United States|null|(42.726853,-73.437741),(45.01666,-73.437741),(45.01666,-71.464604),(42.726853,-71.464604),|bill to help those affected by the hurricane-force winds and widespread flooding in southeastern texas. the question is whether that money
902547453601251329|2017-08-29 10:04:16|Pennsylvania|Washington, DC|United States|null|(39.719801,-80.519851),(42.516072,-80.519851),(42.516072,-74.689517),(39.719801,-74.689517),|want to help tx transit providers during #hurricaneharvery? @swtanation is coordinating assistance & communications: https://t.co/ck86hfewgx
902547482734878720|2017-08-29 10:04:23|Vancouver|Vancouver ☔|Canada|null|(49.19854,-123.224215),(49.316738,-123.224215),(49.316738,-123.022947),(49.19854,-123.022947),|dig deep in your 🖤 & help the #harveyflood victims @joelosteen. practice what u preach https://t.co/rvd89kuwqn #joelosteen #lakewoodchurch
902547836138545152|2017-08-29 10:05:47|Phoenix|Phoenix, AZ|United States|null|(33.29026,-112.323914),(33.815465,-112.323914),(33.815465,-111.925439),(33.29026,-111.925439),|if @realdonaldtrump really cares about helping #houston, why doesn't he open up maro lago and other trump properties to #harvey evacuees?
902547940127989760|2017-08-29 10:06:12|Allen|null|United States|null|(33.066464,-96.736596),(33.158169,-96.736596),(33.158169,-96.608938),(33.066464,-96.608938),|to assist those in need txt harvey to 90999 ($10 donation to the red cross). to help through the salvation army, te… https://t.co/yfvvnsxs6t
902547945702252544|2017-08-29 10:06:13|Houston|Denver, Colorado|United States|29.7629,-95.3832|(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),|we send our love to all those being affected by #hurricaneharvey. ❤❤❤ to learn how you can help,… https://t.co/w8oh8mum1g
902548017311617024|2017-08-29 10:06:30|West Chester|Exton, PA|United States|null|(39.946185,-75.623682),(39.973675,-75.623682),(39.973675,-75.587868),(39.946185,-75.587868),|@joelosteen i listen to you religiously. please do not make me stop. #texasneedsyou #openyourdoorsnow #hurricaneharvey2017 #joelosteen
902548141068705792|2017-08-29 10:07:00|Texas|Carrollton, TX|United States|null|(25.837092,-106.645646),(36.500695,-106.645646),(36.500695,-93.508131),(25.837092,-93.508131),|once again,thanks to the cajun navy for all they're doing to aid victims of hurricane harvey.unfortunately, those g… https://t.co/huoyfmg1jb
902548368513216513|2017-08-29 10:07:54|Manhattan|Fuckthatville|United States|null|(40.683935,-74.026675),(40.877483,-74.026675),(40.877483,-73.910408),(40.683935,-73.910408),|my bank account needs hurricane relief so... https://t.co/bw4hqym12k
902548390231363586|2017-08-29 10:07:59|Pepper Pike|New York, NY|United States|null|(41.452178,-81.490173),(41.50135,-81.490173),(41.50135,-81.437524),(41.452178,-81.437524),|please help! all beings are affected by #hurricaneharvey #relief https://t.co/prv6vbhjf7
902548426751172608|2017-08-29 10:08:08|San Antonio|The Great State of Texas |United States|null|(29.141956,-98.778559),(29.693046,-98.778559),(29.693046,-98.302744),(29.141956,-98.302744),|🔴🔴 if anyone wants to help out my daughter, her school is collecting items to help out hurricane harvey! 🔴🔴 https://t.co/wsaaefosxm
902548462704648194|2017-08-29 10:08:16|Lake Forest|Orange County|United States|null|(33.606781,-117.72136),(33.685914,-117.72136),(33.685914,-117.621862),(33.606781,-117.621862),|want to help hurricane harvey victims? experts say donate cash https://t.co/tvthcldorn @npr
902548660441010177|2017-08-29 10:09:03|Austin|HTX/ATX|United States|null|(30.127892,-97.928935),(30.518799,-97.928935),(30.518799,-97.580513),(30.127892,-97.580513),|if you have no money or supplies to give for #hurricaineharvey, you can donate blood. in any crisis, hospitals will need a lot of blood.
902548665948147712|2017-08-29 10:09:05|Nashville|null|United States|null|(35.994568,-87.022482),(36.405448,-87.022482),(36.405448,-86.560616),(35.994568,-86.560616),|sadly i fear post-harvey recovery legislation in gop-led congress, like #trumpcare: a hot, scary mess that overlooks poor & needy in crisis.
902548715121946624|2017-08-29 10:09:16|Los Angeles|Los Angeles, CA|United States|null|(33.704538,-118.668404),(34.337041,-118.668404),(34.337041,-118.155409),(33.704538,-118.155409),|dear @realdonaldtrump , harris county did not support u in your 'landslide win', but please help it & surrounding counties survive harvey.
902548932303060992|2017-08-29 10:10:08|Pittsburgh|Pittsburgh|United States|40.44032025,-79.95921211|(40.36158,-80.095586),(40.501198,-80.095586),(40.501198,-79.865793),(40.36158,-79.865793),|#h2p pitt and duquesne answer houston coach kelvin sampson's call for harvey aid https://t.co/taerpsrkmv… https://t.co/pozb3env9l
902548985424039937|2017-08-29 10:10:21|Covington|null|United States|null|(38.964564,-84.554442),(39.095317,-84.554442),(39.095317,-84.479712),(38.964564,-84.479712),|do not donate to religious groups for #harveyrelief  concrete arks do not help anyone. try a real charity!… https://t.co/j1omitqmqd
902548986502008832|2017-08-29 10:10:21|Lombard|Lombard, IL|United States|null|(41.831901,-88.051015),(41.915092,-88.051015),(41.915092,-87.9743),(41.831901,-87.9743),|30-100 #commodities might be needed at #shelters in #tx #logistics #supplychain #medicine #disastermanagement #hurricaneharvey2017
902549008450805760|2017-08-29 10:10:26|Dallas|Where the food is tasty!|United States|null|(32.620678,-96.977527),(33.019039,-96.977527),(33.019039,-96.54598),(32.620678,-96.54598),|@scottmclean which underpass are you at? trying to get supplies to you all there by car if possible. #hurricaneharvey2017 #helphouston
902549052558016512|2017-08-29 10:10:37|Round Rock|Houston, Texas|United States|null|(30.468442,-97.755394),(30.570239,-97.755394),(30.570239,-97.59007),(30.468442,-97.59007),|#wearetexans #houston #texans #kids #pets #hurricane #houstonstrong #houstonflood #medical #help #aid #rescue https://t.co/d8dcqsnhwq
902549077665214464|2017-08-29 10:10:43|Vermont|null|United States|null|(42.726853,-73.437741),(45.01666,-73.437741),(45.01666,-71.464604),(42.726853,-71.464604),|and the upgrades and repairs to noaa aircraft were to help with future hurricane forecasting. the money for head start, meanwhile, was
902549117058076672|2017-08-29 10:10:52|Round Rock|Houston, Texas|United States|null|(30.468442,-97.755394),(30.570239,-97.755394),(30.570239,-97.59007),(30.468442,-97.59007),|#wearetexans #houston #texans #kids #pets #hurricane #houstonstrong #houstonflood #medical #help #aid #rescue https://t.co/dzxf08if8p
902549154483900416|2017-08-29 10:11:01|New Jersey|Raleigh, NC|United States|null|(38.788657,-75.563587),(41.357424,-75.563587),(41.357424,-73.88506),(38.788657,-73.88506),|hurricane harvey help: long-term disaster requires long-term #giving https://t.co/w5nou9erjn @pamelafessler @npr… https://t.co/nw4f57hdgb
902549188847828992|2017-08-29 10:11:09|Friendswood|Friendswood, TX|United States|null|(29.460644,-95.233093),(29.563312,-95.233093),(29.563312,-95.145844),(29.460644,-95.145844),|how to help children is times of natural disaster: https://t.co/gl47qdc5i3 #hurricaneharvey @clearcreekisd
902549199899705344|2017-08-29 10:11:12|Tempe|Tempe, AZ|United States|null|(33.319945,-111.979047),(33.465823,-111.979047),(33.465823,-111.877237),(33.319945,-111.877237),|relief & #resilience support is needed at home & around the  world. #globaltribe #harvey #actonclimate @azcentral… https://t.co/qeodvxqxbh
902549300139438080|2017-08-29 10:11:36|Wilbraham|Wilbraham, MA ➡️ Storrs, CT|United States|null|(42.084585,-72.48489),(42.184765,-72.48489),(42.184765,-72.388723),(42.084585,-72.388723),|it's natural disasters like the hurricane in houston that shows how races can really come together to help one another and save lives.
902549432146608128|2017-08-29 10:12:07|Broomfield|Broomfield, Colorado |United States|null|(39.894185,-105.147267),(40.000314,-105.147267),(40.000314,-104.997195),(39.894185,-104.997195),|look around your home. can you imagine losing everything?  colorado aids #harvey victims in need donate to  salvation army 303-218-2339
902549459233624064|2017-08-29 10:12:14|Fairway|Fairway, KS|United States|null|(39.015072,-94.639785),(39.034585,-94.639785),(39.034585,-94.615738),(39.015072,-94.615738),|shame on @rangers for not switching home games to help the @astros. classless act. sports r nice distraction. karmas a bish #hurricaneharvey
902549500467826688|2017-08-29 10:12:24|Medford|Branford, CT|United States|null|(42.396145,-71.149807),(42.453759,-71.149807),(42.453759,-71.071833),(42.396145,-71.071833),|what a real caring guy, always willing to help the needy...oh wait. #fraud #harvey https://t.co/gp4pje1y6c
902549572047785985|2017-08-29 10:12:41|Los Angeles|Los Angeles, CA|United States|null|(33.704538,-118.668404),(34.337041,-118.668404),(34.337041,-118.155409),(33.704538,-118.155409),|meet the #cajunnavy, a group of volunteers using their own boats amid #harvey flooding to rescue those in need… https://t.co/pjrjxzrhuu
902549617686007808|2017-08-29 10:12:52|San Antonio|San Antonio, TX|United States|null|(29.141956,-98.778559),(29.693046,-98.778559),(29.693046,-98.302744),(29.141956,-98.302744),|my school is helping out with the hurricane 💓🙏🏼
902549631112011777|2017-08-29 10:12:55|Round Rock|Houston, Texas|United States|null|(30.468442,-97.755394),(30.570239,-97.755394),(30.570239,-97.59007),(30.468442,-97.59007),|#wearetexans #houston #texans #nfl #kids #pets #hurricane #houstonstrong #houstonflood #medical #help #aid #rescue… https://t.co/kyxjuqfj86
902549676335005697|2017-08-29 10:13:06|Queens|null|United States|null|(40.541722,-73.962582),(40.800037,-73.962582),(40.800037,-73.699793),(40.541722,-73.699793),|supplies needed, for cats, dogs, puppies, towels, blankets, kibble, toys spca 2400 lonestar dr. dallas texas 75212 for harvey victims!🙏🏽
902549721432117250|2017-08-29 10:13:16|Houston|null|United States|null|(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),|i feel heartbroken & sad for those who still are in dire need of assistance and rescuing. #harvey🌀
902549783491092481|2017-08-29 10:13:31|West Palm Beach|Florida|United States|null|(26.644671,-80.2006),(26.799121,-80.2006),(26.799121,-80.044639),(26.644671,-80.044639),|levee breached in #brazoria urging everyone 2 get out now #houston strong #hurricaneharvey
902549792647208960|2017-08-29 10:13:33|Vincennes|null|United States|null|(38.625181,-87.547173),(38.736046,-87.547173),(38.736046,-87.433471),(38.625181,-87.433471),|how can i get involved in helping people from houston and would anyone be interested in getting involved as well? #harveystorm
902549809067958273|2017-08-29 10:13:37|Miami|Gotham City|United States|null|(25.70904,-80.321683),(25.855667,-80.321683),(25.855667,-80.144974),(25.70904,-80.144974),|people are so uneducated 😂 blaming obama for not helping during #hurricanekatrina he wasn't even president!!! katrina was in 2005.
902549892467449856|2017-08-29 10:13:57|Houston|null|United States|29.7629,-95.3832|(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),|@usmc: #marines are on their way to texas to help in hurricane #harvey relief efforts.… https://t.co/ysiafrhcnk
902549922041430016|2017-08-29 10:14:04|Morrisville|null|United States|null|(35.796927,-78.881022),(35.870754,-78.881022),(35.870754,-78.786799),(35.796927,-78.786799),|trumo hasn't decided whether or not to accept hurricane help from mexico. what the fuck https://t.co/0ogyj9vrwj
902549912889548803|2017-08-29 10:14:02|Somerset|Washington DC|United States|null|(38.961791,-77.102045),(38.970733,-77.102045),(38.970733,-77.088104),(38.961791,-77.088104),|use @harveyrescue to request help https://t.co/6sno7zgzzg
902549969323917312|2017-08-29 10:14:15|Tampa|Tampa, FL|United States|null|(27.821353,-82.620093),(28.171836,-82.620093),(28.171836,-82.265295),(27.821353,-82.265295),|want to help the folks in #houston? @npr has a list of aid organizations assisting the #harvey2017 relief efforts. https://t.co/ybw2rx3hsd
902550000596643840|2017-08-29 10:14:23|Houston|Clutch City|United States|null|(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),|houston: where can i volunteer to help with rescue/evac? #hurricaneharvey #harveyflood #houstonflood
902550016199446528|2017-08-29 10:14:27|Morrisville|null|United States|null|(35.796927,-78.881022),(35.870754,-78.881022),(35.870754,-78.786799),(35.796927,-78.786799),|trump hasn't decided whether or not to accept hurricane help from mexico. what the fuck https://t.co/0ogyj9vrwj
902550028262285312|2017-08-29 10:14:29|Glen Allen|Funky Town|United States|null|(37.579878,-77.527806),(37.694137,-77.527806),(37.694137,-77.407641),(37.579878,-77.407641),|due to a bad joke on facebook i'm making a donation to the redcross today for hurricane harvey! text redcross to 90999 to help out!
902550067038609409|2017-08-29 10:14:39|New Orleans|New Orleans, La|United States|null|(29.889574,-90.137908),(30.075628,-90.137908),(30.075628,-89.884108),(29.889574,-89.884108),|man harvey need to gtf
902550075783745536|2017-08-29 10:14:41|Texas|Columbus, OH|United States|null|(25.837092,-106.645646),(36.500695,-106.645646),(36.500695,-93.508131),(25.837092,-93.508131),|shout out to one of our @afpohio activists, @paulsmathers for his work helping a small town in tx hit by #harvey
902550131869982720|2017-08-29 10:14:54|Clifton|New York, NY|United States|null|(40.82028,-74.197728),(40.899384,-74.197728),(40.899384,-74.118533),(40.82028,-74.118533),|https://t.co/yvivkxjpb2.      money needs to be voted on for emergency relief for harvey victims.when superstorm sandy cruz voted no,karma??
902550135737118721|2017-08-29 10:14:55|San Antonio|The Great State of Texas |United States|null|(29.141956,-98.778559),(29.693046,-98.778559),(29.693046,-98.302744),(29.141956,-98.302744),|🔴🔴 if anyone wants to help out my daughter, her school is collecting items to help out hurricane harvey victims! 🔴🔴 https://t.co/xahgktjige
902550197846380544|2017-08-29 10:15:10|North Palm Beach|Florida, USA|United States|null|(26.803535,-80.082042),(26.859421,-80.082042),(26.859421,-80.035578),(26.803535,-80.035578),|children's theatre in houston opens as shelter. they need blow up beds #houston #harvey @todayshow @theellenshow… https://t.co/scpdftblza
902550262077939712|2017-08-29 10:15:25|Charlotte|Charlotte, NC|United States|null|(35.001706,-81.046876),(35.416412,-81.046876),(35.416412,-80.646695),(35.001706,-80.646695),|our friends in #houston need our help. spread the word and donate today. ❤️ #staysafe #oneaiga #hurricaneharvey… https://t.co/16ondzegsi
902550357049434117|2017-08-29 10:15:48|Kitchener|Waterloo, Ontario, Canada|Canada|null|(43.353845,-80.574116),(43.506635,-80.574116),(43.506635,-80.378691),(43.353845,-80.378691),|“clear & direct communication line” needed between insurers & canadian hurricane centre: iclr https://t.co/cid2xqlgcu via @cdnunderwriter
902550407251197953|2017-08-29 10:16:00|San Antonio|null|United States|null|(29.141956,-98.778559),(29.693046,-98.778559),(29.693046,-98.302744),(29.141956,-98.302744),|1.) non-houstonians, there are a plethora of ways to help. open those wallets! text harvey to 90999 to donate $10 to the red cross.
902550435268968448|2017-08-29 10:16:07|Burbank|Burbank CA|United States|null|(34.14263,-118.37032),(34.22169,-118.37032),(34.22169,-118.27997),(34.14263,-118.27997),|help those affected by #hurricaneharvey. visit https://t.co/gaosegxwye , call 1-800-red cross or text harvey to 909… https://t.co/ktwrvd8czo
902550460330074112|2017-08-29 10:16:12|Washington|Washington, D.C.|United States|null|(38.801826,-77.119401),(38.99538,-77.119401),(38.99538,-76.909396),(38.801826,-76.909396),|important assistance guidance for families of fallen #military in need after #hurricaneharvey #houstonfloods read >… https://t.co/f6curvpn64
902550558678110208|2017-08-29 10:16:36|McAllen|Texas|United States|null|(26.143437,-98.295824),(26.337943,-98.295824),(26.337943,-98.195525),(26.143437,-98.195525),|some of our staff from mcallen heart went to help with hurricane harvey! 💓🏩
902550669231611905|2017-08-29 10:17:02|Georgia|Flovilla Georgia #USA|United States|null|(30.355644,-85.605166),(35.000771,-85.605166),(35.000771,-80.742567),(30.355644,-80.742567),|#npr+#houstonchronicle reports  desperate need for food #hurricaneharvey  2015: #hpd murders unarmed #dia #cia agen… https://t.co/7v9fsfdkvl
902550727209443329|2017-08-29 10:17:16|Round Rock|Houston, Texas|United States|null|(30.468442,-97.755394),(30.570239,-97.755394),(30.570239,-97.59007),(30.468442,-97.59007),|kingwood, help is on the way led by fire captain and police. #wearetexans #houston #texans #kids #pets #hurricane… https://t.co/p25qlw0hno
902550728299995136|2017-08-29 10:17:16|Texas|Houston, TX|United States|null|(25.837092,-106.645646),(36.500695,-106.645646),(36.500695,-93.508131),(25.837092,-93.508131),|harvey flood aid for pasadena family https://t.co/ynjk4efee4
902550738370535424|2017-08-29 10:17:19|Fairfax|Tysons Corner, VA|United States|null|(38.83278,-77.335163),(38.872421,-77.335163),(38.872421,-77.268663),(38.83278,-77.268663),|thank you to all the hurricane harvey volunteers in texas who are helping rescue homeowners and their dogs! thank y… https://t.co/nladqfokgc
902550806297288704|2017-08-29 10:17:35|Charlotte|Mooresville NC|United States|null|(35.001706,-81.046876),(35.416412,-81.046876),(35.416412,-80.646695),(35.001706,-80.646695),|please help #harveyflood victims. #houstonflood donate here. https://t.co/a9kahzvtim
902550938929520640|2017-08-29 10:18:07|Round Rock|Houston, Texas|United States|null|(30.468442,-97.755394),(30.570239,-97.755394),(30.570239,-97.59007),(30.468442,-97.59007),|#wearetexans #houston #texans #kids #pets #hurricane #rescue #help #aid #boat https://t.co/b2ereaxy1e
902550966771253249|2017-08-29 10:18:13|Manhattan|New York City|United States|null|(40.683935,-74.026675),(40.877483,-74.026675),(40.877483,-73.910408),(40.683935,-73.910408),|help victims affected by hurricaine harvey https://t.co/buzzzhll8c
902551067812089857|2017-08-29 10:18:37|North Richland Hills|Lake Worth, TX|United States|null|(32.808748,-97.264529),(32.912026,-97.264529),(32.912026,-97.184107),(32.808748,-97.184107),|want to know where or how you can help the hurricane harvey victims..... https://t.co/klpvx3bvr6
902551103698501632|2017-08-29 10:18:46|West Palm Beach|West Palm Beach, FL|United States|null|(26.644671,-80.2006),(26.799121,-80.2006),(26.799121,-80.044639),(26.644671,-80.044639),|good information on how to help #harvey2017 https://t.co/1hshh5qmpl
902551144790192130|2017-08-29 10:18:56|Manhattan|New York City|United States|null|(40.683935,-74.026675),(40.877483,-74.026675),(40.877483,-73.910408),(40.683935,-73.910408),|help victims affected by hurricane harvey https://t.co/buzzzhll8c
902551220430135297|2017-08-29 10:19:14|Colorado Springs|United States|United States|null|(38.741142,-104.910562),(39.035895,-104.910562),(39.035895,-104.668092),(38.741142,-104.668092),|here's how to help #houston #reliefforharvey https://t.co/hxcnk21v8c https://t.co/yvsb46tw8y
902551237484273666|2017-08-29 10:19:18|Lubbock|Dallas, TX|United States|null|(33.44712,-102.033765),(33.693933,-102.033765),(33.693933,-101.760581),(33.44712,-101.760581),|you guys who feel like you don't have the money to donate to the harvey victims listen up!you could be a big help by donating your clothes
902551348616585217|2017-08-29 10:19:44|Round Rock|Houston, Texas|United States|null|(30.468442,-97.755394),(30.570239,-97.755394),(30.570239,-97.59007),(30.468442,-97.59007),|gas is on the way. #wearetexans #houston #texans #kids #pets #hurricane #rescue #help #aid #boat #fuel #gas https://t.co/xav26vgtwi
902551361794875392|2017-08-29 10:19:47|Colorado Springs|United States|United States|null|(38.741142,-104.910562),(39.035895,-104.910562),(39.035895,-104.668092),(38.741142,-104.668092),|#fema is paying for hotel rooms, if you are in need! please call 1-800-621-3362 & register! #harvey #shelter #houstonstrong
902551374520573952|2017-08-29 10:19:50|Manhattan|New York, NY|United States|null|(40.683935,-74.026675),(40.877483,-74.026675),(40.877483,-73.910408),(40.683935,-73.910408),|humanity urges trump to give federal funding to #harvey relief efforts. https://t.co/ad8qxn3app
902551438940934144|2017-08-29 10:20:06|Delaware|Delaware|United States|null|(38.45104,-75.788756),(39.839007,-75.788756),(39.839007,-74.984165),(38.45104,-74.984165),|@dsea1 stands with @txstateteachers and pres. @noelcandelaria as they deal with the impacts of #harvey. please let us know how we can help.
902551480074371073|2017-08-29 10:20:16|Houston|Houston/the Burg|United States|null|(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),|harvey you needa go man
902551519404417025|2017-08-29 10:20:25|Oak Brook|null|United States|null|(41.812505,-88.003635),(41.862029,-88.003635),(41.862029,-87.900262),(41.812505,-87.900262),|@abc7 where can we donate for those in houston who need us! so many scams out there and want the $$ to go directly to them!!#harveyflood
902551650220613632|2017-08-29 10:20:56|Houston|New York, NY|United States|null|(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),|@lauraanthony7 part of @disneyabctv team helping #abc13houston cover #harvey. https://t.co/ceehz9ri05
902551661041905666|2017-08-29 10:20:59|Sam's Club|Lynchburg, VA|United States|null|(37.3544,-79.1837),(37.3544,-79.1837),(37.3544,-79.1837),(37.3544,-79.1837),|look at these helpers in lynchburg. total strangers donating their @samsclub groceries to #harvey flood victims thr… https://t.co/hsaih0xd62
902551721288900612|2017-08-29 10:21:13|Fruit Cove|Jacksonville,FL|United States|null|(30.054866,-81.670267),(30.133637,-81.670267),(30.133637,-81.55475),(30.054866,-81.55475),|@rickygervais it would be beautiful if you can help out the people in texas after this disastrous hurricane. please… https://t.co/v8zymn0o9e
902551737625665536|2017-08-29 10:21:17|Cúcuta|Los Angeles|Colombia|null|(7.721175,-72.606396),(8.429989,-72.606396),(8.429989,-72.34779),(7.721175,-72.34779),|what's more helpless than witnessing a predictable crisis turn into a human disaster? when will we get ahead of the game? #harvey #venezuela
902551815941746689|2017-08-29 10:21:36|Houston,TX|Houston, Texas |United States|null|(29.823816,-95.425049),(29.823816,-95.425049),(29.823816,-95.425049),(29.823816,-95.425049),|@lakewoodch lakewood church is now open if you need shelter #hurricaneharvey
